,player,position,position_id,date,team,opp,score,fpts,min,starts
149,Hugo Bueno,D,2,Dec 30,WOL,EVE,W 3-0,3.0,16,0
150,Hugo Bueno,D,2,Dec 27,WOL,@BRF,W 4-1,3.35,9,0
151,Hugo Bueno,D,2,Dec 24,WOL,CHE,W 2-1,0.6,2,0
152,Hugo Bueno,D,2,Dec 9,WOL,NOT,T 1-1,3.5,68,1
153,Hugo Bueno,D,2,Dec 5,WOL,BUR,W 1-0,15.95,88,1
154,Hugo Bueno,D,2,Dec 2,WOL,@ARS,L 1-2,7.2,61,1
155,Hugo Bueno,D,2,Sep 23,WOL,@LUT,T 1-1,1.45,5,0
156,Hugo Bueno,D,2,Sep 16,WOL,LIV,L 1-3,-2.75,23,0
157,Hugo Bueno,D,2,Sep 3,WOL,@CRY,L 2-3,1.0,7,0
158,Hugo Bueno,D,2,Aug 26,WOL,@EVE,W 1-0,14.6,84,1
159,Hugo Bueno,D,2,Aug 19,WOL,BHA,L 1-4,1.25,3,0
160,Hugo Bueno,D,2,Aug 14,WOL,@MUN,L 0-1,5.5,12,0
161,Santiago Bueno,D,2,May 19,WOL,@LIV,L 0-2,5.7,83,1
162,Santiago Bueno,D,2,May 4,WOL,@MCI,L 1-5,2.6,18,0
163,Santiago Bueno,D,2,Apr 24,WOL,BOU,L 0-1,3.95,45,1
164,Santiago Bueno,D,2,Apr 20,WOL,ARS,L 0-2,6.3,90,1
165,Santiago Bueno,D,2,Apr 13,WOL,@NOT,T 2-2,7.9,90,1
166,Santiago Bueno,D,2,Apr 6,WOL,WHU,L 1-2,6.45,90,1
167,Santiago Bueno,D,2,Apr 2,WOL,@BUR,T 1-1,1.0,21,0
168,Santiago Bueno,D,2,Mar 30,WOL,@AVL,L 0-2,4.75,90,1
169,Santiago Bueno,D,2,Mar 9,WOL,FUL,W 2-1,5.05,90,1
170,Santiago Bueno,D,2,Dec 27,WOL,@BRF,W 4-1,9.8,90,1
171,Santiago Bueno,D,2,Dec 24,WOL,CHE,W 2-1,1.1,19,0
172,Santiago Bueno,D,2,Nov 27,WOL,@FUL,L 2-3,6.7,90,1
173,Nelson Semedo,"D,M",3,May 19,WOL,@LIV,L 0-2,-2.9,27,1
174,Nelson Semedo,"D,M",3,May 11,WOL,CRY,L 1-3,8.1,90,1
175,Nelson Semedo,"D,M",3,May 4,WOL,@MCI,L 1-5,5.75,90,1
176,Nelson Semedo,"D,M",3,Apr 27,WOL,LUT,W 2-1,9.2,90,1
177,Nelson Semedo,"D,M",3,Apr 24,WOL,BOU,L 0-1,2.15,90,1
178,Nelson Semedo,"D,M",3,Apr 13,WOL,@NOT,T 2-2,6.35,87,1
179,Nelson Semedo,"D,M",3,Apr 6,WOL,WHU,L 1-2,12.05,90,1
180,Nelson Semedo,"D,M",3,Apr 2,WOL,@BUR,T 1-1,9.7,90,1
181,Nelson Semedo,"D,M",3,Mar 30,WOL,@AVL,L 0-2,6.7,83,1
182,Nelson Semedo,"D,M",3,Mar 9,WOL,FUL,W 2-1,4.8,90,1
183,Nelson Semedo,"D,M",3,Mar 2,WOL,@NEW,L 0-3,12.85,90,1
184,Nelson Semedo,"D,M",3,Feb 25,WOL,SHU,W 1-0,14.7,90,1
185,Nelson Semedo,"D,M",3,Feb 17,WOL,@TOT,W 2-1,12.9,90,1
186,Nelson Semedo,"D,M",3,Feb 10,WOL,BRF,L 0-2,10.95,82,1
187,Nelson Semedo,"D,M",3,Feb 4,WOL,@CHE,W 4-2,7.6,90,1
188,Nelson Semedo,"D,M",3,Feb 1,WOL,MUN,L 3-4,14.5,90,1
189,Nelson Semedo,"D,M",3,Jan 22,WOL,@BHA,T 0-0,15.15,90,1
190,Nelson Semedo,"D,M",3,Dec 30,WOL,EVE,W 3-0,16.45,84,1
191,Nelson Semedo,"D,M",3,Dec 27,WOL,@BRF,W 4-1,4.35,63,1
192,Nelson Semedo,"D,M",3,Dec 24,WOL,CHE,W 2-1,8.6,90,1
193,Nelson Semedo,"D,M",3,Dec 17,WOL,@WHU,L 0-3,8.8,78,1
194,Nelson Semedo,"D,M",3,Dec 9,WOL,NOT,T 1-1,3.85,90,1
195,Nelson Semedo,"D,M",3,Dec 5,WOL,BUR,W 1-0,18.55,90,1
196,Nelson Semedo,"D,M",3,Dec 2,WOL,@ARS,L 1-2,15.45,90,1
197,Nelson Semedo,"D,M",3,Nov 27,WOL,@FUL,L 2-3,7.15,90,1
